"","PC1","PC2","PC3","PC4","PC5","class"
"1",-2.76031246605749,0.906325159474367,-0.930626464086674,-0.945125553857227,-0.543470882611585,"1"
"2",-1.55895385628284,1.08005068555484,-1.35972421653437,0.222444232199686,-0.454562150538293,"1"
"3",-0.609811131283421,0.694197051599829,-1.1737811135927,-0.43076948683173,-0.705540958644535,"1"
"4",-0.656876040830885,2.55153586376369,-0.0829014179304712,0.156474196108618,-0.615282574674025,"1"
"5",-0.0917388015559011,3.33040995090811,0.159244284947703,0.509246954396352,-0.423208088851109,"1"
"6",0.656135462466104,2.33609059951279,-0.223610998840615,-0.0495575475779848,-0.343844431581296,"1"
"7",0.0954055822314272,1.46941495555067,-0.366948045128757,-0.929957716378458,-0.508527852898488,"1"
"8",0.575491766852348,0.253027315635751,-1.34756644185784,-0.433744842328451,-0.754124028978468,"1"
"9",0.875667599770506,0.593854110078089,-1.93384069815566,0.0283265675389648,-0.361751699535572,"2"
"10",1.47151380289399,1.48492193417785,-0.68286677190843,-0.0307449029472389,-0.569054360900182,"1"
"11",0.710424330271602,1.44037115955893,-1.13782424226862,-0.420753399430164,-0.23612279161374,"1"
"12",0.283657815570378,4.30419979054611,0.415793096586963,-0.694955953415238,0.169548795758622,"1"
"13",0.311173666185386,2.32606704812505,-0.473473836970264,-0.741522246237694,-0.351094382012621,"1"
"14",0.896876665278356,5.25107950946302,2.36722254061065,-1.27235135568633,-0.441829370043607,"2"
"15",1.78305761360086,0.697560880991866,-0.883986222355195,0.282713852273147,-1.02096933080122,"3"
"16",1.86626174242569,1.76245531072736,-1.08602527890451,-1.12648613572975,-0.0644506915213593,"2"
"17",1.51041984240056,1.9244961126239,-1.19059139313887,0.37989841729443,-0.480356210012632,"3"
"18",1.37843297840023,4.58775856186206,-0.102064812728046,-0.219837898100803,0.0412822594186341,"3"
"19",1.67193419633117,3.64659318921719,0.273926587737886,0.0295988103864968,-0.342356531681311,"3"
"20",2.33374676767869,2.55922490365923,-2.39622150212988,1.41817662800441,-0.323049242819058,"3"
"21",1.04337140117004,3.56217280329759,0.526038160395834,-0.940524042980539,-0.620451643722791,"4"
"22",1.62649268140017,2.72991014034061,-0.194927091048203,0.393358735291353,-1.12576124911769,"3"
"23",2.36892718994008,2.90177702944704,-0.673627435258999,0.201348147938792,-0.400199806333828,"4"
"24",1.67167590135299,1.38115805888474,-1.56391586432955,-1.49489648171213,-0.16054206239797,"4"
"25",1.20529294097901,1.10641582152093,-1.70006291501733,-2.48440535767733,-0.0644655294736749,"4"
"26",0.588380323700207,0.60777531539437,-2.43148770025653,-1.24643971347849,-0.429057142875009,"4"
"27",0.792863600409355,4.25640606226022,0.951602907970862,-0.749216822532644,-0.851942846919914,"4"
"28",1.48913444469076,1.97900750052338,-0.863924814219696,0.444657606007308,-1.26322342140998,"4"
"29",1.26122023669874,3.22723696253574,-0.552294731927628,1.39528453933198,-1.16290863212473,"4"
"30",0.452244505261717,2.50405433387045,-2.99516273816412,0.707718127452846,-0.187782322104573,"4"
"31",-0.762643346424372,1.51048934987071,-2.11885086926134,-0.861935280631855,-0.896923124523051,"4"
"32",-0.381467210182378,2.22175989032194,0.0821795609151957,-2.32909787887211,-1.13371647990537,"4"
"33",-2.05695385134688,2.00327754615129,-0.672253878133783,0.739376508932712,-2.23938228647001,"4"
"34",-1.15374462794849,4.31971873602865,-0.256369141465183,-0.961063849052269,-0.653159605390865,"3"
"35",-2.64147569383847,2.51225461079594,-1.95644243248501,1.16162751753382,-1.4575581647561,"3"
"36",-4.80270026915411,0.38014318810583,-1.00824349242287,0.72548474290628,-0.535556313212718,"3"
"37",-3.0689510787863,0.839812402337892,-0.571384983229695,-0.731663726748565,0.0493523773025928,"3"
"38",-3.20774767021438,2.87337876894231,-0.571717999365931,-0.371073926183832,0.58327340426421,"3"
"39",-3.57872445235973,3.11557761113551,-0.312900284992996,2.75913973499992,-0.346894440435421,"4"
"40",-3.42670013494965,1.70549433077234,0.0362919848719594,0.632602291330366,-0.624800417218505,"4"
"41",-3.5470823019252,3.47993668687031,-0.633533228445569,0.202318381356465,0.881618220519469,"2"
"42",-3.83869726014534,2.22432450461635,0.54076507846644,-1.1470088185067,-0.220132419468547,"3"
"43",-2.53773094553694,0.524671287558945,-2.48597687381103,0.353896968321294,0.328149716920587,"3"
"44",-2.74755004678564,1.22900236416696,-1.55093568687771,-0.00255527459398143,0.160754899019274,"3"
"45",-2.59778426644212,2.73119624766271,-0.174103739064857,0.670670363611879,-0.168170325953724,"3"
"46",-2.84004400353753,0.482749016631701,0.688328263099154,-0.991124036193186,-0.865354612442977,"2"
"47",-2.80128011925941,0.692260670845274,-1.33690807055806,0.470199587583834,-0.4316053347618,"2"
"48",-2.52932691047403,3.1768488724906,-0.247524582593521,-0.105936313328794,0.3798346727176,"2"
"49",-3.62353565001635,2.312216041168,-0.264987843058538,-0.695291329755439,-0.178725582913219,"2"
"50",-2.8879754862161,1.86179949845188,-1.52657124251451,0.0326303324420428,0.010015285387372,"2"
"51",-3.30749464546706,0.418876564325996,-0.762887991828111,-0.905396495477161,-0.756574616555498,"3"
"52",-2.09797013248106,1.75905215281997,-0.651382617350164,-0.32304315809922,-0.312513951992477,"2"
"53",-0.964713023529275,1.60530136173855,-0.787248207710171,0.972765890667839,-0.443325090380657,"2"
"54",-0.732951609213654,0.279371212204238,-2.18656707558568,0.572690774783961,-0.298452834170843,"2"
"55",-1.28263812848158,0.111492982448882,-1.99297354185528,-0.371741059589094,-0.205300254138285,"2"
"56",-0.709817397440933,-0.0820539829111746,-2.24024082772796,-0.760394500329622,-0.120933272342186,"2"
"57",-0.535105234832285,2.19078244774054,-0.108931564305559,-1.01593118073775,-0.128049784422821,"2"
"58",-0.179373337012468,0.162856562987566,-0.659079515884488,1.18742475119411,-1.3502125553311,"3"
"59",0.468332381542068,1.18691732119025,-0.335534841681381,1.22764780192845,-1.13673983930293,"3"
"60",1.07408546066252,0.0818593879601323,-1.16956329251751,0.438417105897113,-0.86430102067499,"2"
"61",0.88218574659649,0.968356487578028,-0.840154157982865,-0.390292295265035,-0.398380981308339,"3"
"62",0.562580136191604,2.00639029696935,-0.790244293344273,-0.558773491475707,0.0141475095046158,"2"
"63",0.836422596919861,1.44341471130737,-1.38062623256073,0.780854637368461,-0.543434374317044,"2"
"64",1.49518144147925,0.0139439631486441,-1.69911102801756,0.551711443669535,-0.678119698527949,"3"
"65",1.29513656408892,-0.128634676913887,-1.08328241895758,-0.16654246850489,-0.855527666463929,"3"
"66",1.18355027456351,1.94812361204865,-1.2584191105861,0.116787445637009,-0.258912886498006,"3"
"67",1.02968908070249,1.31376089261618,-0.264558170897512,-0.653503410264245,-0.789131068128434,"4"
"68",1.89998163337059,1.48783738185391,-1.21634613987155,0.77124842638822,-0.734274006579287,"4"
"69",1.78708449732918,0.308615699896519,-1.18739300485003,0.146328755473057,-0.926194051867537,"4"
"70",1.6011545702203,1.16979907528382,0.155961556446301,-0.506611330462072,-1.10232166558774,"4"
"71",1.75689911889791,0.781681998249258,-1.23874860908219,-0.349962784968768,-0.597775966462085,"4"
"72",1.93133647226025,0.760210591379595,-1.33371498117387,1.19000829554908,-1.12968430592812,"4"
"73",2.25574178066477,1.42210653510879,-0.882448054885671,0.173658363518563,-0.734416281037836,"5"
"74",1.63443379662962,2.0307442162143,-0.977564087977951,-0.885442679500936,-0.159737675023646,"5"
"75",1.21776416013563,1.73841618387261,-1.11840005379205,-0.854366253005835,-0.44532054643778,"5"
"76",1.08535858505224,0.727917812928161,-1.31661798341199,-0.838596826291039,-0.730520190938709,"5"
"77",1.47609951916437,-0.182071994626098,-1.91435564563057,-0.0696548678266415,-1.19531713707303,"5"
"78",0.823864281997307,1.81496278531594,-0.492847724445212,0.4518939423697,-1.16996895380093,"5"
"79",1.54299132339343,0.321295110635193,-1.63869796261674,0.120516787703687,-1.11163654144879,"5"
"80",1.23875877585887,-0.212687461827795,-1.98156026521235,-0.978891000820722,-0.843497159915861,"5"
"81",0.314384834730299,1.34634767675667,-0.956010713020104,-1.67749236589046,-0.802354927596219,"5"
